,road_Rolling FG,road_Rolling 3P,road_Rolling FT,road_Rolling DR,road_Rolling AST,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling AST/TO,road_Rolling 3P%,road_Rolling FG%,road_Rolling FT%,road_SPREAD,home_Rolling FG,home_Rolling 3P,home_Rolling FT,home_Rolling DR,home_Rolling AST,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling AST/TO,home_Rolling 3P%,home_Rolling FG%,home_Rolling FT%,home_SPREAD,PLUS_MINUS,Home Team Won?
1472,38.166666666666664,8.766666666666667,16.066666666666666,33.3,23.9,8.0,12.233333333333333,2.966666666666667,101.16666666666667,2.213358724608726,0.32104570941058985,0.4297814933039359,0.757639701526734,-2.0,37.63333333333333,8.066666666666666,15.433333333333334,31.1,21.7,7.266666666666667,11.733333333333333,4.966666666666667,98.76666666666667,2.213876322479264,0.3283877809877571,0.4375179936410058,0.719036864940464,2.0,-10,0
1473,37.3,8.4,17.5,34.333333333333336,22.233333333333334,6.333333333333333,12.3,4.533333333333333,100.5,2.0049170907065648,0.3851579104079439,0.45448140912696483,0.7688574645762595,-11.0,34.1,5.9,16.533333333333335,30.3,20.733333333333334,6.9,13.266666666666667,5.6,90.63333333333334,1.712093858726986,0.31860038941032337,0.41189091133724076,0.7743050310385211,11.0,-16,0
1474,37.43333333333333,8.2,15.333333333333334,32.03333333333333,23.633333333333333,6.133333333333334,13.7,6.733333333333333,98.4,1.86402052740288,0.4105147028266096,0.46424684456298315,0.7396120756464312,5.0,36.2,4.733333333333333,16.666666666666668,31.333333333333332,20.7,8.933333333333334,13.5,4.166666666666667,93.8,1.7092631124751871,0.32354488465573394,0.4501861383514702,0.7765928190525834,-5.0,36,1
1475,38.56666666666667,12.033333333333333,16.933333333333334,33.4,22.5,8.066666666666666,14.133333333333333,4.266666666666667,106.1,1.6751060867237344,0.38595067268435385,0.46909899027106344,0.7391318507938922,-6.5,36.8,6.0,16.433333333333334,32.166666666666664,22.866666666666667,9.2,15.633333333333333,5.333333333333333,96.03333333333333,1.5751762400004092,0.33962646372089084,0.44647088132955165,0.7392712177937728,6.5,-5,0
1476,37.56666666666667,11.0,19.066666666666666,32.333333333333336,23.833333333333332,9.133333333333333,15.133333333333333,5.266666666666667,105.2,1.69949262444181,0.3382416888501233,0.44584035947542977,0.7196152557246704,6.5,40.86666666666667,8.566666666666666,16.066666666666666,33.93333333333333,24.766666666666666,8.833333333333334,12.833333333333334,5.466666666666667,106.36666666666666,2.0902834678221676,0.3673281270659744,0.48271664755180577,0.801913629405357,-6.5,12,1
1477,37.13333333333333,6.233333333333333,15.7,33.3,21.3,6.866666666666666,12.6,4.533333333333333,96.2,1.848616911411029,0.3415937422819573,0.433090671905537,0.7380489821493436,9.5,36.9,8.4,16.566666666666666,31.066666666666666,21.366666666666667,8.866666666666667,13.333333333333334,4.6,98.76666666666667,1.72161909613148,0.3233219951873032,0.4244168760638971,0.7218610729325747,-9.5,18,1
1478,37.0,6.066666666666666,20.666666666666668,33.0,21.3,6.7,15.8,4.333333333333333,100.73333333333333,1.410500215728544,0.3427895309693555,0.45144454374927817,0.7401424678208344,12.0,34.6,7.466666666666667,16.466666666666665,33.13333333333333,19.033333333333335,8.633333333333333,13.966666666666667,6.166666666666667,93.13333333333334,1.4477767221884865,0.34972594019700715,0.44074423496085907,0.6906129427295863,-12.0,12,1
1479,36.9,6.766666666666667,15.5,33.166666666666664,19.233333333333334,8.5,15.133333333333333,4.5,96.06666666666666,1.327503046918681,0.3108137474671098,0.43071049341084516,0.7075360406668404,8.5,37.93333333333333,8.233333333333333,16.366666666666667,32.06666666666667,21.3,8.5,13.2,3.8,100.46666666666667,1.815706895300548,0.33423223666872887,0.4472068347490279,0.733073183075763,-8.5,3,1
1480,36.2,4.666666666666667,21.266666666666666,30.3,21.033333333333335,7.6,14.6,3.7,98.33333333333333,1.5789376881288646,0.3230015828970938,0.4460642532779098,0.797606562836543,16.5,38.63333333333333,9.533333333333333,16.1,36.166666666666664,20.9,5.7,13.133333333333333,3.9,102.9,1.703236753499911,0.36145800139375067,0.45679583411578084,0.8133064871813785,-16.5,25,1
1481,36.06666666666667,8.033333333333333,18.033333333333335,34.43333333333333,22.366666666666667,5.833333333333333,12.8,4.3,98.2,1.941641272670684,0.34157410576998265,0.44123697269788253,0.7912181939310643,2.0,36.666666666666664,6.633333333333334,18.066666666666666,30.7,19.966666666666665,8.266666666666667,14.866666666666667,4.766666666666667,98.03333333333333,1.4655371711030276,0.3385592411034192,0.45960786833923095,0.7594680859102486,-2.0,-11,0
1482,38.93333333333333,9.633333333333333,16.333333333333332,36.43333333333333,21.1,5.6,13.1,3.8666666666666667,103.83333333333333,1.7192089757221332,0.363901794160124,0.4609068717892772,0.8182179203536813,10.5,40.43333333333333,11.0,14.666666666666666,34.03333333333333,27.233333333333334,9.266666666666667,13.2,5.866666666666666,106.53333333333333,2.197876916112209,0.40636000937024913,0.46631714181817213,0.7588435143891971,-10.5,11,1
1483,36.36666666666667,8.666666666666666,18.933333333333334,31.133333333333333,20.133333333333333,7.466666666666667,12.2,4.066666666666666,100.33333333333333,1.8851336601745479,0.3530806465639049,0.4500064086701736,0.7981786798776177,-5.0,38.13333333333333,6.433333333333334,13.733333333333333,31.866666666666667,21.5,8.433333333333334,14.633333333333333,4.2,96.43333333333334,1.5815089700647986,0.323518044511886,0.45155269768112644,0.7499665363801988,5.0,-2,0
1484,35.46666666666667,6.466666666666667,17.233333333333334,34.9,20.2,6.233333333333333,11.333333333333334,6.066666666666666,94.63333333333334,1.889866013616014,0.33271937778896993,0.4193118803765546,0.7861893255639576,10.0,38.03333333333333,10.266666666666667,15.333333333333334,30.766666666666666,25.4,9.333333333333334,13.866666666666667,4.633333333333334,101.66666666666667,1.9797856439226398,0.3756817469021953,0.4603166652604751,0.7858379160980677,-10.0,24,1
